Id,SalePrice
1598,185671.91333333333
1599,202308.08666666667
1600,191630.8
1601,72146.36
1602,116348.55333333333
1603,92839.54666666666
1604,283111.79333333333
1605,251402.91333333333
1606,171464.42666666667
1607,178568.41333333333
1608,222577.27333333335
1609,208515.88
1610,153706.86666666667
1611,152838.12666666668
1612,153053.17333333334
1613,156392.64666666667
1614,123897.95333333334
1615,86899.40666666666
1616,80557.90666666666
1617,90780.81333333334
1618,127167.27333333333
1619,131749.66666666666
1620,160032.91333333333
1621,137090.87333333332
1622,146733.88
1623,307315.64666666667
1624,209146.26666666666
1625,129630.76666666666
1626,179827.53333333333
1627,189256.21333333335
1628,274003.25333333336
1629,176426.3
1630,323319.0466666667
1631,219121.16666666666
1632,253687.39333333334
1633,171016.3
1634,182936.33333333334
1635,181324.64
1636,157257.86
1637,179645.63333333333
1638,216371.43333333332
1639,184679.0
1640,265739.48
1641,187003.33333333334
1642,217916.68
1643,222094.66666666666
1644,221630.66666666666
1645,170812.49333333335
1646,155224.66666666666
1647,164245.83333333334
1648,139689.44
1649,139027.12
1650,119069.69333333333
1651,119428.82666666666
1652,95209.33333333333
1653,95555.33333333333
1654,156070.66666666666
1655,155602.51333333334
1656,154932.48666666666
1657,155266.0
1658,152135.88666666666
1659,147746.10666666666
1660,146696.68666666668
1661,436150.0933333333
1662,385436.0733333333
1663,379863.8466666667
1664,426169.05333333334
1665,315780.41333333333
1666,326455.82
1667,361210.52
1668,327910.74666666664
1669,298998.14666666667
1670,351780.50666666665
1671,266908.7733333333
1672,443530.08
1673,302208.8
1674,251918.16666666666
1675,184307.79333333333
1676,179340.40666666668
1677,218062.2
1678,427685.81333333335
1679,347871.66
1680,315160.2133333333
1681,259565.24
1682,297118.6066666667
1683,188347.8
1684,169052.96
1685,170199.18
1686,165897.18
1687,169373.53333333333
1688,192486.74666666667
1689,189750.02666666667
1690,188354.82
1691,176235.59333333332
1692,253066.82
1693,167991.33333333334
1694,183368.21333333335
1695,169137.96666666667
1696,267768.44
1697,170028.77333333335
1698,346934.86
1699,305637.4066666667
1700,241682.86
1701,258725.64
1702,263455.11333333334
1703,259934.1
1704,308334.48
1705,225489.03333333333
1706,414295.74
1707,224607.66
1708,227592.74666666667
1709,302907.38666666666
1710,220442.97333333333
1711,255323.5
1712,256558.10666666666
1713,265589.9533333333
1714,220814.0
1715,200364.33333333334
1716,191724.08666666667
1717,175350.18
1718,137330.06
1719,203690.86666666667
1720,255647.98
1721,180871.38666666666
1722,124337.04
1723,157328.86666666667
1724,217911.32
1725,229203.97333333333
1726,183814.11333333334
1727,166610.12
1728,186382.64666666667
1729,162007.82
1730,158201.78
1731,119840.55333333333
1732,132262.84
1733,116274.22
1734,134109.94
1735,131851.33333333334
1736,116385.66666666667
1737,340520.6666666667
1738,209483.11333333334
1739,293040.19333333336
1740,187438.0
1741,168408.2
1742,174333.56666666668
1743,177311.8
1744,303959.44666666666
1745,233471.20666666667
1746,260704.06666666668
1747,222531.95333333334
1748,201748.66666666666
1749,161535.27333333335
1750,150454.66666666666
1751,235777.72666666665
1752,122178.66
1753,139155.13333333333
1754,221262.52666666667
1755,163881.02666666667
1756,120407.68666666666
1757,114717.91333333333
1758,145972.97333333333
1759,182429.88
1760,154332.24666666667
1761,159200.04
1762,166144.12666666668
1763,170318.0
1764,117196.49333333333
1765,179470.46666666667
1766,173070.33333333334
1767,204949.66666666666
1768,139814.0
1769,166378.80666666667
1770,138520.33333333334
1771,138664.33333333334
1772,139750.7
1773,143817.88
1774,137829.16666666666
1775,133149.06666666668
1776,112223.7
1777,117867.99333333333
1778,125156.94666666667
1779,112353.56
1780,180044.44666666666
1781,127447.99333333333
1782,93231.48666666666
1783,129016.68666666666
1784,89794.50666666667
1785,110400.66666666667
1786,144407.22
1787,172039.98
1788,64034.39333333333
1789,94516.18
1790,74942.41333333333
1791,178983.10666666666
1792,154593.0
1793,142433.33333333334
1794,141479.95333333334
1795,145601.0
1796,116038.53333333334
1797,123203.84
1798,123997.10666666667
1799,104808.87333333334
1800,121185.52
1801,132382.84
1802,161631.45333333334
1803,152586.54
1804,140341.13333333333
1805,136623.66666666666
1806,111172.24666666667
1807,161051.13333333333
1808,119919.33333333333
1809,126174.22666666667
1810,154827.77333333335
1811,117478.81333333334
1812,116777.82666666666
1813,122491.2
1814,90727.04
1815,67080.87333333334
1816,88104.14666666667
1817,115974.18666666666
1818,128583.18
1819,111323.76
1820,73950.34666666666
1821,115943.02666666667
1822,154483.49333333335
1823,65682.81333333334
1824,130068.0
1825,136312.04
1826,100503.95333333334
1827,108567.33333333333
1828,137957.01333333334
1829,112351.46
1830,141980.33333333334
1831,181677.43333333332
1832,122020.48
1833,153808.89333333334
1834,128749.10666666667
1835,179816.56
1836,123983.66666666667
1837,104076.60666666667
1838,134380.39333333334
1839,79216.98666666666
1840,165598.34
1841,151926.83333333334
1842,90532.43333333333
1843,146329.0
1844,131357.16666666666
1845,145781.78666666665
1846,150296.0
1847,156557.74
1848,68753.80666666667
1849,115003.38666666667
1850,128419.9
1851,152383.33333333334
1852,130816.12
1853,136013.41333333333
1854,174823.94
1855,138018.3
1856,213691.8
1857,150948.12666666668
1858,140363.52666666667
1859,124028.43333333333
1860,153399.24
1861,123935.1
1862,303665.55333333334
1863,298318.29333333333
1864,298318.29333333333
1865,322914.18666666665
1866,326938.64
1867,249797.76
1868,304036.04
1869,197406.4
1870,258561.24
1871,239699.15333333332
1872,166945.46
1873,216828.26666666666
1874,138033.19333333333
1875,198535.75333333333
1876,195768.66666666666
1877,213961.61333333334
1878,212205.0
1879,136363.66666666666
1880,137542.73333333334
1881,250875.81333333332
1882,251912.12666666668
1883,200880.0
1884,216510.66
1885,255327.9
1886,295105.6066666667
1887,198761.76
1888,283652.68
1889,160922.38666666666
1890,138622.79333333333
1891,142257.16666666666
1892,114886.62666666666
1893,134143.08
1894,127606.87333333334
1895,154246.88
1896,119637.09333333334
1897,121650.29333333333
1898,103240.64666666667
1899,124003.27333333333
1900,145928.5
1901,163453.06
1902,151395.66666666666
1903,245697.19333333333
1904,137165.78666666665
1905,179132.53333333333
1906,156601.52
1907,213169.89333333334
1908,112995.43333333333
1909,131734.1977777778
1910,122806.46
1911,190333.82666666666
1912,258710.68666666668
1913,144085.96666666667
1914,72134.13333333333
1915,310063.85333333333
1916,76958.72666666667
1917,253634.78
1918,139596.75555555554
1919,156471.84444444443
1920,155400.14
1921,401717.8333333333
1922,339724.28
1923,192949.60666666666
1924,227347.83333333334
1925,227157.89333333334
1926,371117.32
1927,139495.72666666665
1928,165493.34
1929,119609.2
1930,125248.36
1931,139645.26444444444
1932,134551.08666666667
1933,164501.16
1934,183587.23333333334
1935,181556.29333333333
1936,189607.66666666666
1937,183818.84666666668
1938,169846.67333333334
1939,251647.32666666666
1940,193654.71333333335
1941,176944.93333333332
1942,190229.66666666666
1943,195452.18666666668
1944,307767.7266666667
1945,357281.18666666665
1946,175932.52666666667
1947,297827.36
1948,183001.09333333332
1949,248370.14666666667
1950,178358.51333333334
1951,263164.12666666665
1952,234991.59333333332
1953,164396.91333333333
1954,211102.03333333333
1955,130053.05333333333
1956,295512.6066666667
1957,176666.74666666667
1958,308598.6
1959,140840.98
1960,118609.69333333333
1961,118768.33333333333
1962,94110.0
1963,100489.44
1964,114279.6
1965,151017.18
1966,149049.5
1967,279359.04
1968,373915.94
1969,379612.0266666667
1970,425797.00666666665
1971,416111.4866666667
1972,364205.96
1973,260317.71333333335
1974,298159.63333333336
1975,412502.75333333336
1976,282588.1
1977,354533.48
1978,332691.2133333333
1979,338166.38666666666
1980,193420.52666666667
1981,330864.82666666666
1982,232331.0
1983,213494.78
1984,166211.64
1985,210112.0
1986,220441.86666666667
1987,181387.42
1988,177036.01333333334
1989,192019.48666666666
1990,223382.32666666666
1991,218456.78
1992,216477.74666666667
1993,172844.64
1994,254076.48666666666
1995,189236.7
1996,250758.09333333332
1997,319992.34
1998,343295.1
1999,251873.57333333333
2000,309324.12666666665
2001,268273.48
2002,236184.26
2003,253400.75333333333
2004,265310.92
2005,221886.93333333332
2006,221745.63333333333
2007,250104.31333333332
2008,213346.36666666667
2009,188034.16666666666
2010,191876.23333333334
2011,143513.29333333333
2012,181652.62666666668
2013,180234.23333333334
2014,190872.33333333334
2015,197362.83333333334
2016,191751.0
2017,204108.33333333334
2018,120595.16666666667
2019,134034.58666666667
2020,121731.53333333334
2021,114496.87333333334
2022,183788.92
2023,156433.27333333335
2024,213595.16
2025,343222.43333333335
2026,180159.7
2027,146402.59333333335
2028,151774.76518518518
2029,170225.88
2030,283397.7133333333
2031,252743.50666666665
2032,257903.8
2033,282876.4533333333
2034,160618.56666666668
2035,210537.3
2036,183410.03333333333
2037,187479.16666666666
2038,317112.91333333333
2039,205460.52666666667
2040,392191.88666666666
2041,274462.72
2042,205387.23333333334
2043,161131.13333333333
2044,179055.52666666667
2045,234076.66666666666
2046,134360.35333333333
2047,149909.81333333332
2048,133783.5
2049,135895.22666666665
2050,178635.76666666666
2051,99955.24
2052,133739.06666666668
2053,144908.16666666666
2054,77170.96666666666
2055,147285.0
2056,123248.38666666667
2057,124400.08
2058,209801.01333333334
2059,142266.33333333334
2060,159494.78666666665
2061,183089.88
2062,139053.33333333334
2063,107006.18666666666
2064,135108.12
2065,129271.17333333334
2066,187478.6
2067,140881.78
2068,138292.66666666666
2069,91461.95333333334
2070,107624.54666666666
2071,89064.81333333334
2072,137577.35333333333
2073,133842.52666666667
2074,180786.0
2075,148940.5
2076,116973.5
2077,144869.0
2078,131189.38666666666
2079,125853.26666666666
2080,114582.68666666666
2081,122156.05333333333
2082,133203.01333333334
2083,141534.10666666666
2084,106780.54666666666
2085,130355.16666666667
2086,122991.83333333333
2087,121398.29333333333
2088,118949.51333333334
2089,89246.55333333333
2090,133894.0
2091,129852.04666666666
2092,132905.91333333333
2093,151780.68666666668
2094,145576.61333333334
2095,160343.83333333334
2096,90255.57333333333
2097,95064.88666666667
2098,150444.30666666667
2099,60485.84
2100,129791.17333333334
2101,134925.31333333332
2102,154283.18666666668
2103,100108.0
2104,136609.47333333333
2105,131378.9
2106,83389.59333333334
2107,248667.22666666665
2108,118492.08
2109,113532.24666666667
2110,119886.11333333333
2111,156318.87333333332
2112,139038.21333333335
2113,118724.32666666666
2114,106714.44666666667
2115,154354.89333333334
2116,110632.62
2117,154018.91333333333
2118,119834.41333333333
2119,102671.6
2120,105486.91333333333
2121,118092.30666666667
2122,87827.86666666667
2123,98296.62
2124,211466.97333333333
2125,132103.28
2126,161557.34666666668
2127,154259.7
2128,123199.99333333333
2129,90491.72
2130,151527.62
2131,167594.76666666666
2132,116733.64666666667
2133,115174.77333333333
2134,117660.94
2135,99402.22666666667
2136,94252.55333333333
2137,121974.66666666667
2138,137272.42666666667
2139,153132.24666666667
2140,136990.66666666666
2141,131440.58666666667
2142,137017.66666666666
2143,150856.29333333333
2144,124441.58
2145,133092.0
2146,152267.22
2147,167924.66666666666
2148,124432.50666666667
2149,129061.73333333334
2150,230247.81333333332
2151,138102.34666666668
2152,177952.33333333334
2153,155289.66666666666
2154,117292.38
2155,128424.88
2156,218332.45333333334
2157,243191.98
2158,235490.24
2159,213073.76666666666
2160,170145.77333333335
2161,260579.34666666668
2162,397750.9866666667
2163,338585.58666666667
2164,252485.43333333332
2165,176934.06666666668
2166,143440.4
2167,211352.54666666666
2168,207505.23333333334
2169,195549.23333333334
2170,219269.2
2171,147416.76666666666
2172,142841.82666666666
2173,154553.30666666667
2174,234381.44666666666
2175,315960.4666666667
2176,317695.4
2177,255012.20666666667
2178,219072.96
2179,143706.33333333334
2180,210209.71333333335
2181,191569.87333333332
2182,228994.68666666668
2183,193476.24
2184,145056.16666666666
2185,127164.08
2186,146914.0688888889
2187,148411.58
2188,153451.53333333333
2189,174934.18
2190,88308.35333333333
2191,91256.52
2192,102723.32
2193,97306.84
2194,99007.0
2195,113169.18
2196,101526.25333333333
2197,108359.52
2198,150612.9
2199,161560.13333333333
2200,119294.21333333333
2201,128380.38666666667
2202,188035.9
2203,172383.18
2204,177248.33333333334
2205,114119.76
2206,131805.56666666668
2207,218550.62666666668
2208,222201.40666666668
2209,194549.47333333333
2210,119669.36666666667
2211,112707.69333333333
2212,110197.44
2213,100760.52666666667
2214,153328.06666666668
2215,99949.82
2216,150290.59333333332
2217,78015.99333333333
2218,93846.5
2219,77353.72
2220,68639.12666666666
2221,297664.88
2222,252641.36666666667
2223,274715.24666666664
2224,223106.22666666665
2225,143250.21333333335
2226,191771.0
2227,197292.59333333332
2228,266172.1533333333
2229,236923.09333333332
2230,153604.26
2231,213680.01333333334
2232,183235.86666666667
2233,170411.09333333332
2234,237528.23333333334
2235,199299.7
2236,271176.08666666667
2237,357396.9066666667
2238,217427.34
2239,118213.04666666666
2240,161768.01333333334
2241,147301.28666666665
2242,136151.0
2243,136951.40666666668
2244,99925.40666666666
2245,93927.81333333334
2246,145946.48666666666
2247,105470.69333333333
2248,122781.22
2249,126486.0
2250,136838.66666666666
2251,121106.26
2252,184867.33333333334
2253,149229.64
2254,179471.90666666668
2255,196018.54666666666
2256,180945.46666666667
2257,195026.16
2258,178156.16666666666
2259,179502.6
2260,149654.6
2261,186477.39333333334
2262,213705.81333333332
2263,323514.6
2264,409931.61333333334
2265,175008.0
2266,283080.73333333334
2267,329836.26666666666
2268,369264.7
2269,166536.56666666668
2270,179655.66
2271,252444.10666666666
2272,202430.16666666666
2273,166210.66666666666
2274,173748.40666666668
2275,179004.33333333334
2276,162638.15333333332
2277,184792.13333333333
2278,160797.52
2279,120781.66
2280,116133.41333333333
2281,171290.05333333334
2282,171975.57333333333
2283,91974.0
2284,107231.97333333333
2285,147010.0
2286,127850.94
2287,331892.58666666667
2288,265800.2733333333
2289,363654.17333333334
2290,409548.18666666665
2291,313499.7266666667
2292,397155.44
2293,426200.25333333336
2294,393612.44666666666
2295,406813.94666666666
2296,278597.58
2297,269670.35333333333
2298,334994.86666666664
2299,371973.29333333333
2300,310124.38666666666
2301,260120.55333333334
2302,242948.84666666668
2303,247029.06666666668
2304,249538.84
2305,173614.99333333335
2306,174433.28
2307,185431.27333333335
2308,220140.01333333334
2309,276964.66
2310,212929.93333333332
2311,197071.90666666668
2312,174999.24
2313,173365.96666666667
2314,173086.63333333333
2315,172441.37333333332
2316,183371.3
2317,175006.46
2318,173395.93333333332
2319,177471.44666666666
2320,178795.00666666665
2321,245106.08
2322,167592.85333333333
2323,184674.30666666667
2324,171723.46666666667
2325,220321.14666666667
2326,168974.11333333334
2327,214473.99333333335
2328,220465.66666666666
2329,184119.66666666666
2330,179245.46666666667
2331,353783.38666666666
2332,378342.70666666667
2333,310045.1666666667
2334,263020.2866666667
2335,250575.20666666667
2336,334746.56666666665
2337,200199.68
2338,278214.86
2339,240779.26666666666
2340,382337.16
2341,231624.2
2342,247900.28
2343,218790.14666666667
2344,243220.00666666665
2345,239455.36
2346,210125.11333333334
2347,196365.06
2348,229794.81333333332
2349,150994.86
2350,260695.90666666668
2351,241069.74666666667
2352,251937.07333333333
2353,202624.26666666666
2354,123335.38666666667
2355,162268.33333333334
2356,153341.2
2357,199301.32666666666
2358,197592.5
2359,123091.83333333333
2360,120004.33333333333
2361,138168.46666666667
2362,264064.80666666664
2363,138511.3
2364,148890.1
2365,219233.26666666666
2366,195336.22
2367,230903.40666666668
2368,201148.54
2369,223362.06666666668
2370,168434.0
2371,165526.88
2372,189256.73333333334
2373,253428.4
2374,276555.12666666665
2375,249067.74
2376,264415.36666666664
2377,319771.35333333333
2378,129206.37333333334
2379,196119.82666666666
2380,142519.86666666667
2381,161084.06
2382,185081.35333333333
2383,217526.91333333333
2384,235600.8
2385,153032.0
2386,144987.0
2387,134420.16666666666
2388,101564.30666666667
2389,126316.1
2390,135158.33333333334
2391,130429.84
2392,110006.03333333334
2393,162432.07333333333
2394,143202.05333333334
2395,190618.82666666666
2396,149472.53333333333
2397,202516.71333333335
2398,119838.57333333333
2399,75771.82666666666
2400,61104.58
2401,113707.0
2402,135021.4
2403,130504.15333333334
2404,138714.92
2405,151590.24666666667
2406,138023.53333333333
2407,129059.39333333333
2408,133453.49333333335
2409,135846.43333333332
2410,169056.66666666666
2411,127330.33333333333
2412,157535.66666666666
2413,137639.28
2414,134929.87333333332
2415,129544.7
2416,125314.57333333333
2417,128127.16666666667
2418,123029.83333333333
2419,128023.33333333333
2420,125521.62
2421,156182.34
2422,118991.59333333334
2423,127232.98666666666
2424,157977.57333333333
2425,168741.66
2426,124237.06
2427,129067.17333333334
2428,176162.87333333332
2429,111687.43333333333
2430,131866.54666666666
2431,120102.48
2432,134813.16666666666
2433,139778.16666666666
2434,141469.56
2435,154068.84666666668
2436,103225.95333333334
2437,113792.99333333333
2438,124364.71333333333
2439,111430.63333333333
2440,119102.96
2441,113773.79333333333
2442,101578.06666666667
2443,105522.10666666667
2444,123866.13333333333
2445,91621.74
2446,112878.28666666667
2447,205187.97333333333
2448,150457.18
2449,106084.57333333333
2450,164099.94666666666
2451,127120.02666666667
2452,231824.50666666665
2453,98217.11333333333
2454,119655.04
2455,113671.05333333333
2456,138849.96
2457,118624.02666666667
2458,104515.36
2459,109098.84
2460,141143.47333333333
2461,111120.74
2462,129015.54666666666
2463,112848.72666666667
2464,168174.12
2465,128441.36
2466,116637.98666666666
2467,159704.93333333332
2468,94837.47333333333
2469,104134.57333333333
2470,184478.35333333333
2471,214259.16
2472,181154.9
2473,119711.85333333333
2474,115728.34
2475,245368.70666666667
2476,118132.41333333333
2477,135885.84
2478,168383.0
2479,125006.84
2480,131523.83333333334
2481,132728.83333333334
2482,132763.97333333333
2483,119262.49333333333
2484,121315.12
2485,121852.66
2486,153523.74666666667
2487,189452.90666666668
2488,150488.76
2489,153264.09333333332
2490,151413.33333333334
2491,96002.57333333333
2492,179410.0
2493,135500.68666666668
2494,186170.42666666667
2495,108190.02
2496,213266.94666666666
2497,148935.89333333334
2498,112499.47333333333
2499,97900.0
2500,132839.08
2501,129662.11333333333
2502,153879.56
2503,104509.93333333333
2504,195624.52666666667
2505,217856.92666666667
2506,259721.92
2507,298203.64666666667
2508,259259.41333333333
2509,221832.58
2510,226774.67333333334
2511,185685.98
2512,215953.3
2513,213157.8
2514,217802.9
2515,146555.06666666668
2516,152523.18666666668
2517,135245.44
2518,146036.82666666666
2519,220948.23333333334
2520,209397.06666666668
2521,194306.91333333333
2522,218708.24666666667
2523,132314.76666666666
2524,137751.96
2525,144409.33333333334
2526,140466.36
2527,121010.0
2528,130869.67333333334
2529,133327.4
2530,113030.07333333333
2531,255479.21333333335
2532,230481.06666666668
2533,201195.29333333333
2534,248599.31333333332
2535,304788.36666666664
2536,231589.16666666666
2537,234229.66666666666
2538,184560.89333333334
2539,191094.58666666667
2540,171255.37333333332
2541,181681.66666666666
2542,155005.4
2543,134427.4511111111
2544,134718.03333333333
2545,126360.95333333334
2546,141675.33333333334
2547,139793.3111111111
2548,146521.59333333332
2549,162539.76
2550,399411.3
2551,138717.56
2552,118791.82666666666
2553,91256.52
2554,115450.39333333333
2555,105221.66666666667
2556,103281.78
2557,117451.05333333333
2558,158266.35333333333
2559,129080.98
2560,118518.10666666667
2561,145645.04666666666
2562,120706.88666666667
2563,134070.58
2564,163180.33333333334
2565,121069.12
2566,144529.49333333335
2567,126046.33333333333
2568,184776.88
2569,183081.14666666667
2570,116869.14444444445
2571,159768.88
2572,185260.55333333334
2573,238801.44666666666
2574,276095.74666666664
2575,121728.98
2576,133261.44
2577,159089.38666666666
2578,95479.0
2579,73216.7
2580,135732.90666666668
2581,136783.18666666668
2582,119027.33333333333
2583,262126.35333333333
2584,157359.07333333333
2585,178166.16666666666
2586,212658.64
2587,210860.81333333332
2588,156883.34
2589,145424.3111111111
2590,232466.98
2591,207231.98
2592,232138.30666666667
2593,247580.85333333333
2594,173051.94
2595,205992.84666666668
2596,325760.4266666667
2597,181761.86
2598,273551.62
2599,328720.4533333333
2600,145998.46666666667
2601,134167.54
2602,88182.14666666667
2603,98362.96
2604,89602.74
2605,84848.64666666667
2606,143190.55555555556
2607,174708.99333333335
2608,204436.33333333334
2609,165388.6
2610,113736.53333333334
2611,164758.48
2612,154889.14666666667
2613,127759.66666666667
2614,126260.44
2615,152127.5
2616,139960.0
2617,171766.95333333334
2618,185643.33333333334
2619,223178.64666666667
2620,189479.0
2621,183563.92666666667
2622,183435.93333333332
2623,242594.29333333333
2624,266303.8
2625,311915.0133333333
2626,163813.95333333334
2627,180545.2
2628,397097.9666666667
2629,569215.1866666666
2630,337054.08
2631,418165.5266666667
2632,388547.17333333334
2633,299323.9533333333
2634,376077.87333333335
2635,148213.02222222224
2636,183558.4
2637,166139.85333333333
2638,258295.25333333333
2639,181511.66666666666
2640,154222.0
2641,117109.38666666667
2642,188607.21333333335
2643,100104.41333333333
2644,131102.51333333334
2645,90450.0
2646,91594.66666666667
2647,96890.0
2648,137496.2
2649,136695.59333333332
2650,147788.07333333333
2651,153229.02
2652,427889.4866666667
2653,256243.0
2654,249241.02666666667
2655,350796.76666666666
2656,338058.11333333334
2657,322045.5133333333
2658,271540.18666666665
2659,291416.9733333333
2660,309073.5933333333
2661,332502.44666666666
2662,341106.9066666667
2663,277288.74
2664,277568.5733333333
2665,314445.86666666664
2666,285741.04
2667,167142.03333333333
2668,177569.98
2669,170475.14666666667
2670,283703.6
2671,179659.62666666668
2672,179951.41333333333
2673,202062.56
2674,204419.88666666666
2675,165670.04
2676,190145.29333333333
2677,193492.6
2678,264667.5466666667
2679,270623.24
2680,268100.58666666667
2681,381149.36666666664
2682,323446.91333333333
2683,482863.4
2684,313024.04
2685,345991.88666666666
2686,267514.43333333335
2687,312363.50666666665
2688,227992.33333333334
2689,203896.38666666666
2690,441617.79333333333
2691,185102.81333333332
2692,128394.93333333333
2693,189193.72666666665
2694,127360.34
2695,192781.02
2696,187677.89333333334
2697,188204.33333333334
2698,199699.33333333334
2699,178568.14666666667
2700,163974.73333333334
2701,148351.62666666668
2702,118460.14
2703,132129.78666666665
2704,143647.8
2705,127774.21333333333
2706,119096.49333333333
2707,119230.84666666666
2708,135295.0
2709,119055.22
2710,127249.62
2711,283502.42
2712,361310.9666666667
2713,172005.85333333333
2714,148326.7971851852
2715,172320.33333333334
2716,156164.73333333334
2717,184753.88666666666
2718,232703.74
2719,155193.72666666665
2720,160457.73333333334
2721,144239.33333333334
2722,157313.80666666667
2723,145406.0888888889
2724,128192.88666666667
2725,139622.16666666666
2726,148171.33333333334
2727,162394.45333333334
2728,167685.88
2729,152628.42666666667
2730,144743.87333333332
2731,113274.88
2732,111079.7
2733,168592.66666666666
2734,140248.58
2735,133055.91333333333
2736,142814.74666666667
2737,125747.38666666667
2738,131698.66
2739,157478.66666666666
2740,127958.33333333333
2741,144744.33333333334
2742,150467.21333333335
2743,154246.0
2744,145920.0
2745,140001.0
2746,134169.14
2747,158424.44
2748,115597.64
2749,128392.66666666667
2750,134488.22
2751,131001.83333333333
2752,251112.82
2753,153500.72666666665
2754,200777.89333333334
2755,121656.91333333333
2756,84637.58666666667
2757,74718.38
2758,77446.9
2759,153258.91333333333
2760,147536.34666666668
2761,148123.83333333334
2762,150113.83333333334
2763,196827.0
2764,164713.36666666667
2765,270129.98
2766,144860.13333333333
2767,93142.66666666667
2768,128105.83333333333
2769,135825.16666666666
2770,158855.6
2771,117784.81333333334
2772,123273.16666666667
2773,131529.88
2774,140980.06666666668
2775,140661.45333333334
2776,147755.55333333334
2777,149476.75333333333
2778,140782.61333333334
2779,112728.28666666667
2780,114071.17333333334
2781,102168.68
2782,87110.88
2783,96178.30666666667
2784,123305.46
2785,131426.24666666667
2786,70138.99333333333
2787,115378.40666666666
2788,76147.06666666667
2789,226561.54
2790,94393.2
2791,114720.2
2792,94429.44666666667
2793,162812.66666666666
2794,100022.72666666667
2795,114010.92666666667
2796,101222.50666666667
2797,203962.77333333335
2798,119999.38
2799,115653.8
2800,84544.57333333333
2801,110776.70666666667
2802,139773.32
2803,167523.70666666667
2804,144161.18666666668
2805,100052.29333333333
2806,101311.53333333334
2807,161226.29333333333
2808,148250.33333333334
2809,132444.17333333334
2810,138703.33333333334
2811,162195.06
2812,143938.8
2813,143552.36666666667
2814,157369.22666666665
2815,107829.61333333333
2816,241361.14
2817,127547.0
2818,130238.66666666667
2819,170829.3
2820,131015.33333333333
2821,115199.68
2822,189465.17333333334
2823,218028.2
2824,174018.66666666666
2825,146363.0
2826,130632.8
2827,144918.18
2828,209151.42666666667
2829,181041.02
2830,228800.72
2831,187276.63333333333
2832,217631.01333333334
2833,271737.62
2834,213980.04666666666
2835,216950.19333333333
2836,193736.36666666667
2837,165325.48
2838,142552.40666666668
2839,180131.7
2840,196772.94666666666
2841,205948.33333333334
2842,215230.38666666666
2843,141646.36
2844,153060.91333333333
2845,124345.55333333333
2846,215064.0
2847,195541.0
2848,223646.92
2849,213820.5
2850,267652.7266666667
2851,238937.26666666666
2852,232309.09333333332
2853,236149.4
2854,138618.22222222222
2855,196121.68
2856,212237.56666666668
2857,189153.96
